ensembl_gene_id	symbol	tx_biotype
ENSG00000261260	LOC102723786	lincRNA
ENSG00000259116	LOC102723809	antisense
ENSG00000233620	LOC102723833	antisense
ENSG00000255482	LOC102723838	protein_coding
ENSG00000223504	LOC102723883	lincRNA
ENSG00000233086	LOC102723932	lincRNA
ENSG00000219926	LOC102723968	lincRNA
ENSG00000236543	LOC102723971	antisense
ENSG00000256803	LOC102724020	antisense
ENSG00000258137	LOC102724050	antisense
ENSG00000230303	LOC102724057	lincRNA
ENSG00000224721	LOC102724153	antisense
ENSG00000260228	LOC102724163	antisense
ENSG00000204802	LOC102724238	retained_intron
ENSG00000255980	LOC102724265	lincRNA
ENSG00000254854	LOC102724301	antisense
ENSG00000231964	LOC102724323	antisense
ENSG00000234519	LOC102724357	lincRNA
ENSG00000257083	LOC102724421	lincRNA
ENSG00000226944	LOC102724450	antisense
ENSG00000259620	LOC102724452	antisense
ENSG00000232197	LOC102724511	antisense
ENSG00000253894	LOC102724612	lincRNA
ENSG00000267026	LOC102724684	antisense
ENSG00000249818	LOC102724700	lincRNA
ENSG00000253634	LOC102724710	lincRNA
ENSG00000223502	LOC102724719	antisense
ENSG00000250910	LOC102724776	antisense
ENSG00000266976	LOC102724908	lincRNA
ENSG00000229739	LOC102724919	antisense
ENSG00000225050	LOC102724929	lincRNA
ENSG00000257522	LOC102724934	antisense
ENSG00000254695	LOC102724957	lincRNA
ENSG00000232080	LOC102725019	lincRNA
ENSG00000161103	LOC102725072	protein_coding
ENSG00000226690	LOC102725191	lincRNA
ENSG00000268650	LOC102725254	antisense
ENSG00000236951	LOC102725532	lincRNA
ENSG00000259774	LOC103171574	lincRNA
ENSG00000259170	LOC104613533	lincRNA
ENSG00000264235	LOC104968399	antisense
ENSG00000250748	LOC105369187	lincRNA
ENSG00000272808	LOC105369201	processed_transcript
ENSG00000258754	LOC105369203	lincRNA
ENSG00000233393	LOC105369306	lincRNA
ENSG00000256690	LOC105369332	antisense
ENSG00000255236	LOC105369362	antisense
ENSG00000255326	LOC105369391	antisense
ENSG00000255929	LOC105369438	antisense
ENSG00000256315	LOC105369507	lincRNA
ENSG00000255422	LOC105369519	antisense
ENSG00000256862	LOC105369609	antisense
ENSG00000256988	LOC105369614	lincRNA
ENSG00000256442	LOC105369728	antisense
ENSG00000258017	LOC105369760	antisense
ENSG00000257283	LOC105369911	antisense
ENSG00000258343	LOC105369921	antisense
ENSG00000258240	LOC105369980	lincRNA
ENSG00000256884	LOC105370024	antisense
ENSG00000248636	LOC105370027	lincRNA
ENSG00000235438	LOC105370105	processed_transcript
ENSG00000251002	LOC105370401	antisense
ENSG00000258464	LOC105370409	lincRNA
ENSG00000258747	LOC105370473	antisense
ENSG00000258843	LOC105370489	antisense
ENSG00000259093	LOC105370531	lincRNA
ENSG00000258419	LOC105370586	sense_intronic
ENSG00000258792	LOC105370616	protein_coding
ENSG00000258716	LOC105370622	antisense
ENSG00000241818	LOC105370757	antisense
ENSG00000260926	LOC105370791	lincRNA
ENSG00000174171	LOC105370792	antisense
ENSG00000259200	LOC105370802	lincRNA
ENSG00000260937	LOC105370829	lincRNA
ENSG00000259420	LOC105370906	lincRNA
ENSG00000261136	LOC105370941	antisense
ENSG00000259636	LOC105370954	sense_intronic
ENSG00000259704	LOC105370969	sense_overlapping
ENSG00000259403	LOC105371006	lincRNA
ENSG00000259219	LOC105371022	antisense
ENSG00000260989	LOC105371046	antisense
ENSG00000259933	LOC105371049	sense_overlapping
ENSG00000260874	LOC105371050	lincRNA
ENSG00000263080	LOC105371083	antisense
ENSG00000263307	LOC105371084	antisense
ENSG00000260394	LOC105371184	antisense
ENSG00000260958	LOC105371200	lincRNA
ENSG00000260963	LOC105371264	lincRNA
ENSG00000261302	LOC105371286	antisense
ENSG00000260520	LOC105371335	antisense
ENSG00000260279	LOC105371414	antisense
ENSG00000241525	LOC105371430	antisense
ENSG00000236957	LOC105371458	transcribed_unprocessed_pseudogene
ENSG00000228133	LOC105371485	antisense
ENSG00000262231	LOC105371508	retained_intron
ENSG00000214708	LOC105371730	protein_coding
ENSG00000267638	LOC105371789	antisense
ENSG00000267288	LOC105371795	antisense
ENSG00000248278	LOC105371814	processed_transcript
ENSG00000250286	LOC105371824	antisense
ENSG00000267416	LOC105371849	lincRNA
ENSG00000265702	LOC105371855	antisense
ENSG00000267568	LOC105371899	lincRNA
ENSG00000266401	LOC105371967	antisense
ENSG00000263382	LOC105372035	lincRNA
ENSG00000263611	LOC105372041	lincRNA
ENSG00000267202	LOC105372068	antisense
ENSG00000267039	LOC105372069	antisense
ENSG00000267743	LOC105372143	antisense
ENSG00000264845	LOC105372179	transcribed_processed_pseudogene
ENSG00000267448	LOC105372244	antisense
ENSG00000267082	LOC105372273	antisense
ENSG00000269043	LOC105372316	lincRNA
ENSG00000268119	LOC105372321	lincRNA
ENSG00000267498	LOC105372352	lincRNA
ENSG00000267291	LOC105372397	antisense
ENSG00000267144	LOC105372414	lincRNA
ENSG00000268530	LOC105372430	antisense
ENSG00000261341	LOC105372440	lincRNA
ENSG00000267968	LOC105372441	antisense
ENSG00000234646	LOC105372569	sense_overlapping
ENSG00000235415	LOC105372672	lincRNA
ENSG00000229770	LOC105372971	antisense
ENSG00000225676	LOC105372988	antisense
ENSG00000236272	LOC105373051	antisense
ENSG00000272666	LOC105373098	lincRNA
ENSG00000225929	LOC105373100	antisense
ENSG00000231110	LOC105373343	lincRNA
ENSG00000233633	LOC105373352	lincRNA
ENSG00000244310	LOC105373416	lincRNA
ENSG00000235480	LOC105373496	antisense
ENSG00000231626	LOC105373524	lincRNA
ENSG00000236109	LOC105373525	lincRNA
ENSG00000227098	LOC105373757	lincRNA
ENSG00000229941	LOC105373764	antisense
ENSG00000231858	LOC105373805	antisense
ENSG00000237479	LOC105373876	antisense
ENSG00000223923	LOC105373878	antisense
ENSG00000234949	LOC105373958	processed_transcript
ENSG00000239482	LOC105374042	lincRNA
ENSG00000248468	LOC105374114	antisense
ENSG00000243953	LOC105374171	lincRNA
ENSG00000272840	LOC105374312	lincRNA
ENSG00000251652	LOC105374344	antisense
ENSG00000250781	LOC105374428	antisense
ENSG00000250863	LOC105374438	lincRNA
ENSG00000237320	LOC105374461	lincRNA
ENSG00000250092	LOC105374516	antisense
ENSG00000248837	LOC105374524	lincRNA
ENSG00000228481	LOC105374580	antisense
ENSG00000248994	LOC105374618	lincRNA
ENSG00000249782	LOC105374647	lincRNA
ENSG00000271889	LOC105374758	lincRNA
ENSG00000227131	LOC105375050	lincRNA
ENSG00000249379	LOC105375095	antisense
ENSG00000239715	LOC105375115	lincRNA
ENSG00000237070	LOC105375166	antisense
ENSG00000231418	LOC105375224	lincRNA
ENSG00000230680	LOC105375266	lincRNA
ENSG00000223829	LOC105375267	lincRNA
ENSG00000234089	LOC105375297	lincRNA
ENSG00000225792	LOC105375304	antisense
ENSG00000226829	LOC105375341	lincRNA
ENSG00000234695	LOC105375401	antisense
ENSG00000241345	LOC105375483	antisense
ENSG00000230190	LOC105375556	sense_intronic
ENSG00000225612	LOC105375589	lincRNA
ENSG00000222012	LOC105375614	protein_coding
ENSG00000254231	LOC105375624	lincRNA
ENSG00000253682	LOC105375638	lincRNA
ENSG00000253582	LOC105375700	antisense
ENSG00000255491	LOC105375743	lincRNA
ENSG00000253513	LOC105375744	antisense
ENSG00000253530	LOC105375750	lincRNA
ENSG00000254019	LOC105375787	protein_coding
ENSG00000253782	LOC105375814	lincRNA
ENSG00000254357	LOC105375843	antisense
ENSG00000254055	LOC105375851	lincRNA
ENSG00000254775	LOC105375861	lincRNA
ENSG00000253983	LOC105375903	antisense
ENSG00000253214	LOC105375924	lincRNA
ENSG00000231902	LOC105375971	lincRNA
ENSG00000230920	LOC105375972	lincRNA
ENSG00000233262	LOC105376116	antisense
ENSG00000231521	LOC105376171	antisense
ENSG00000228317	LOC105376199	antisense
ENSG00000233721	LOC105376276	lincRNA
ENSG00000226355	LOC105376291	lincRNA
ENSG00000224215	LOC105376453	antisense
ENSG00000228661	LOC105376527	antisense
ENSG00000254746	LOC105376654	lincRNA
ENSG00000260660	LOC105376731	antisense
ENSG00000225386	LOC105377003	lincRNA
ENSG00000214915	LOC105377213	lincRNA
ENSG00000250696	LOC105377267	antisense
ENSG00000250195	LOC105377448	antisense
ENSG00000249317	LOC105377480	lincRNA
ENSG00000249184	LOC105377488	lincRNA
ENSG00000249679	LOC105377590	protein_coding
ENSG00000249642	LOC105377603	lincRNA
ENSG00000226079	LOC105377959	lincRNA
ENSG00000233534	LOC105378013	lincRNA
ENSG00000226249	LOC105378044	lincRNA
ENSG00000216621	LOC105378052	processed_transcript
ENSG00000237312	LOC105378066	lincRNA
ENSG00000237987	LOC105378137	lincRNA
ENSG00000251205	LOC105378208	lincRNA
ENSG00000260581	LOC105378231	antisense
ENSG00000234173	LOC105378311	antisense
ENSG00000235140	LOC105378318	lincRNA
ENSG00000224301	LOC105378328	antisense
ENSG00000237761	LOC105378464	lincRNA
ENSG00000232767	LOC105378499	antisense
ENSG00000226969	LOC105378591	antisense
ENSG00000235185	LOC105378614	antisense
ENSG00000266993	LOC105378721	antisense
ENSG00000231246	LOC105378909	lincRNA
ENSG00000226172	LOC105378933	lincRNA
ENSG00000251599	LOC105379030	antisense
ENSG00000251574	LOC105379109	lincRNA
ENSG00000253404	LOC105379194	antisense
ENSG00000254242	LOC105379301	lincRNA
ENSG00000253396	LOC105379391	lincRNA
ENSG00000231013	LOC107105282	antisense
ENSG00000271360	LOC107984208	antisense
ENSG00000205740	LOC107984285	protein_coding
ENSG00000236304	LOC107984360	antisense
ENSG00000256001	LOC107984450	lincRNA
ENSG00000259035	LOC107984704	lincRNA
ENSG00000259697	LOC107984784	lincRNA
ENSG00000259804	LOC107984813	antisense
ENSG00000261170	LOC107984827	antisense
ENSG00000235560	LOC107984875	antisense
ENSG00000259929	LOC107984893	lincRNA
ENSG00000235530	LOC107984969	antisense
ENSG00000233175	LOC107985040	antisense
ENSG00000214999	LOC107985075	protein_coding
ENSG00000224536	LOC107985246	antisense
ENSG00000230908	LOC107985432	antisense
ENSG00000205611	LOC107985433	lincRNA
ENSG00000181123	LOC107985579	antisense
ENSG00000228427	LOC107985688	antisense
ENSG00000228400	LOC107985820	antisense
ENSG00000241490	LOC107986115	antisense
ENSG00000272970	LOC107986163	lincRNA
ENSG00000250538	LOC107986321	antisense
ENSG00000248973	LOC107986400	lincRNA
ENSG00000250155	LOC107986412	antisense
ENSG00000250378	LOC107986453	lincRNA
ENSG00000253633	LOC107986898	processed_transcript
ENSG00000232939	LOC107987013	antisense
ENSG00000236507	LOC107987032	lincRNA
ENSG00000231166	LOC107987035	processed_pseudogene
ENSG00000249981	LOC107987420	lincRNA
ENSG00000228549	LOC112267871	lincRNA
ENSG00000261241	LOC112267895	lincRNA
ENSG00000237378	LOC112267897	lincRNA
ENSG00000261398	LOC112268173	lincRNA
ENSG00000261090	LOC112268176	lincRNA
ENSG00000266988	LOC112268408	sense_intronic
ENSG00000236106	LOC112268411	lincRNA
ENSG00000232227	LOC112268441	lincRNA
ENSG00000214732	LOC114841037	protein_coding
ENSG00000261202	LOC114841040	antisense
ENSG00000234996	LOC148709	lincRNA
ENSG00000235710	LOC149373	antisense
ENSG00000237594	LOC150051	antisense
ENSG00000236366	LOC153910	lincRNA
ENSG00000230960	LOC154449	antisense
ENSG00000248538	LOC157273	lincRNA
ENSG00000233392	LOC200772	antisense
ENSG00000258573	LOC254028	antisense
ENSG00000228021	LOC283038	lincRNA
ENSG00000255545	LOC283177	lincRNA
ENSG00000255240	LOC283194	antisense
ENSG00000247867	LOC283214	antisense
ENSG00000254951	LOC283299	sense_overlapping
ENSG00000245651	LOC283387	lincRNA
ENSG00000259772	LOC283710	lincRNA
ENSG00000248540	LOC283731	protein_coding
ENSG00000230709	LOC284191	lincRNA
ENSG00000178412	LOC284241	lincRNA
ENSG00000268864	LOC284379	protein_coding
ENSG00000264515	LOC284395	lincRNA
ENSG00000204684	LOC284788	lincRNA
ENSG00000230725	LOC284798	lincRNA
ENSG00000249923	LOC284865	antisense
ENSG00000236858	LOC284898	lincRNA
ENSG00000224271	LOC284930	lincRNA
ENSG00000216921	LOC285095	protein_coding
ENSG00000253955	LOC285593	antisense
ENSG00000249738	LOC285626	lincRNA
ENSG00000263667	LOC285766	lincRNA
ENSG00000271820	LOC285804	lincRNA
ENSG00000246130	LOC286059	antisense
ENSG00000253614	LOC286177	lincRNA
ENSG00000254139	LOC286178	lincRNA
ENSG00000261070	LOC338694	lincRNA
ENSG00000228141	LOC338963	lincRNA
ENSG00000182376	LOC339059	antisense
ENSG00000267121	LOC339192	antisense
ENSG00000263547	LOC339298	lincRNA
ENSG00000230736	LOC339666	lincRNA
ENSG00000224715	LOC339685	lincRNA
ENSG00000250608	LOC339874	antisense
ENSG00000254813	LOC340357	lincRNA
ENSG00000230782	LOC340512	antisense
ENSG00000231827	LOC343052	unprocessed_pseudogene
ENSG00000234352	LOC349160	antisense
ENSG00000269210	LOC375196	protein_coding
ENSG00000258150	LOC388242	protein_coding
ENSG00000187185	LOC388282	processed_transcript
ENSG00000228919	LOC389199	protein_coding
ENSG00000204876	LOC389602	protein_coding
ENSG00000246582	LOC389641	antisense
ENSG00000214347	LOC390877	lincRNA
ENSG00000254923	LOC392196	processed_pseudogene
ENSG00000247228	LOC400541	antisense
ENSG00000205037	LOC400553	lincRNA
ENSG00000267665	LOC400622	lincRNA
ENSG00000261924	LOC400627	antisense
ENSG00000204666	LOC400710	sense_overlapping
ENSG00000196758	LOC401040	protein_coding
ENSG00000254102	LOC401463	antisense
ENSG00000182776	LOC401589	protein_coding
ENSG00000247193	LOC439933	antisense
ENSG00000205035	LOC440040	processed_transcript
ENSG00000269994	LOC440173	lincRNA
ENSG00000260790	LOC440346	antisense
ENSG00000215838	LOC440700	processed_transcript
ENSG00000186148	LOC440895	lincRNA
ENSG00000231431	LOC440910	processed_transcript
ENSG00000269155	LOC441179	protein_coding
ENSG00000214870	LOC441204	lincRNA
ENSG00000189316	LOC441239	antisense
ENSG00000255042	LOC441601	transcribed_unprocessed_pseudogene
ENSG00000215146	LOC441666	processed_transcript
ENSG00000259848	LOC442028	processed_transcript
ENSG00000249574	LOC442497	lincRNA
ENSG00000146722	LOC541473	processed_transcript
ENSG00000249695	LOC574538	antisense
ENSG00000258130	LOC613038	protein_coding
ENSG00000235204	LOC613206	antisense
ENSG00000269845	LOC641367	processed_transcript
ENSG00000248596	LOC643201	lincRNA
ENSG00000265533	LOC643542	lincRNA
ENSG00000257501	LOC643711	processed_transcript
ENSG00000260078	LOC643802	transcribed_unprocessed_pseudogene
ENSG00000242048	LOC644090	retained_intron
ENSG00000237596	LOC644135	antisense
ENSG00000215512	LOC644669	transcribed_unprocessed_pseudogene
ENSG00000223438	LOC645188	lincRNA
ENSG00000237850	LOC645202	transcribed_unprocessed_pseudogene
ENSG00000246331	LOC645485	lincRNA
ENSG00000223561	LOC646588	lincRNA
ENSG00000238166	LOC646938	processed_transcript
ENSG00000259541	LOC649133	antisense
ENSG00000255585	LOC651337	processed_pseudogene
ENSG00000250685	LOC654780	antisense
ENSG00000267260	LOC728485	protein_coding
ENSG00000233145	LOC728660	lincRNA
ENSG00000258932	LOC728755	transcribed_processed_pseudogene
ENSG00000225884	LOC729254	antisense
ENSG00000249690	LOC729558	antisense
ENSG00000259895	LOC729652	antisense
ENSG00000235705	LOC729815	protein_coding
ENSG00000227741	LOC729867	antisense
ENSG00000187186	LOC730098	protein_coding
ENSG00000231918	LOC730100	lincRNA
ENSG00000234231	LOC730268	unprocessed_pseudogene
ENSG00000233539	LOC730338	processed_transcript
ENSG00000255647	LOC731157	pseudogene
ENSG00000271776	LOC780529	antisense
ENSG00000268812	LOC91370	antisense
ENSG00000268460	LOC93429	lincRNA
ENSG00000124835	LOC93463	antisense
ENSG00000175556	LONRF3	nonsense_mediated_decay
ENSG00000203782	LOR	protein_coding
ENSG00000167210	LOXHD1	protein_coding
ENSG00000198670	LPA	protein_coding
ENSG00000213071	LPAL2	transcribed_unprocessed_pseudogene
ENSG00000171517	LPAR3	protein_coding
ENSG00000147145	LPAR4	processed_transcript
ENSG00000184574	LPAR5	protein_coding
ENSG00000229258	LPGAT1-AS1	antisense
ENSG00000175445	LPL	protein_coding
ENSG00000167419	LPO	protein_coding
ENSG00000224563	LPP-AS1	antisense
ENSG00000121207	LRAT	processed_transcript
ENSG00000162981	LRATD1	protein_coding
ENSG00000204583	LRCOL1	lincRNA
ENSG00000128011	LRFN1	protein_coding
ENSG00000156564	LRFN2	protein_coding
ENSG00000165379	LRFN5	protein_coding
ENSG00000171236	LRG1	protein_coding
ENSG00000155530	LRGUK	protein_coding
ENSG00000238198	LRIG2-DT	lincRNA
ENSG00000148602	LRIT1	protein_coding
ENSG00000204033	LRIT2	protein_coding
ENSG00000183423	LRIT3	protein_coding
ENSG00000148655	LRMDA	processed_transcript
ENSG00000118308	LRMP	processed_transcript
ENSG00000259125	LRP1-AS	antisense
ENSG00000081479	LRP2	protein_coding
ENSG00000198812	LRRC10	protein_coding
ENSG00000204950	LRRC10B	protein_coding
ENSG00000185028	LRRC14B	protein_coding
ENSG00000165383	LRRC18	protein_coding
ENSG00000184434	LRRC19	protein_coding
ENSG00000175489	LRRC25	protein_coding
ENSG00000184709	LRRC26	protein_coding
ENSG00000268324	LRRC2-AS1	protein_coding
ENSG00000160233	LRRC3	protein_coding
ENSG00000206422	LRRC30	protein_coding
ENSG00000114248	LRRC31	protein_coding
ENSG00000159708	LRRC36	processed_transcript
ENSG00000176681	LRRC37A	protein_coding
ENSG00000214553	LRRC37A11P	transcribed_unprocessed_pseudogene
ENSG00000204173	LRRC37A5P	processed_transcript
ENSG00000230445	LRRC37A6P	transcribed_processed_pseudogene
ENSG00000162494	LRRC38	protein_coding
ENSG00000122477	LRRC39	protein_coding
ENSG00000179796	LRRC3B	protein_coding
ENSG00000204913	LRRC3C	protein_coding
ENSG00000229356	LRRC3-DT	antisense
ENSG00000128594	LRRC4	protein_coding
ENSG00000158113	LRRC43	protein_coding
ENSG00000131409	LRRC4B	protein_coding
ENSG00000148948	LRRC4C	protein_coding
ENSG00000162763	LRRC52	protein_coding
ENSG00000237463	LRRC52-AS1	antisense
ENSG00000162621	LRRC53	protein_coding
ENSG00000183908	LRRC55	protein_coding
ENSG00000129295	LRRC6	protein_coding
ENSG00000127399	LRRC61	processed_transcript
ENSG00000173988	LRRC63	non_stop_decay
ENSG00000214954	LRRC69	protein_coding
ENSG00000033122	LRRC7	protein_coding
ENSG00000186105	LRRC70	protein_coding
ENSG00000205858	LRRC72	nonsense_mediated_decay
ENSG00000100565	LRRC74A	protein_coding
ENSG00000187905	LRRC74B	processed_transcript
ENSG00000244227	LRRC77P	lincRNA
ENSG00000131951	LRRC9	protein_coding
ENSG00000240720	LRRD1	processed_transcript
ENSG00000188306	LRRIQ4	protein_coding
ENSG00000175928	LRRN1	protein_coding
ENSG00000170382	LRRN2	protein_coding
ENSG00000125872	LRRN4	protein_coding
ENSG00000162951	LRRTM1	nonsense_mediated_decay
ENSG00000198739	LRRTM3	protein_coding
ENSG00000176204	LRRTM4	protein_coding
ENSG00000234653	LRRTM4-AS1	antisense
ENSG00000144771	LRTM1	protein_coding
ENSG00000166159	LRTM2	processed_transcript
ENSG00000185565	LSAMP	protein_coding
ENSG00000240922	LSAMP-AS1	antisense
ENSG00000179564	LSMEM2	protein_coding
ENSG00000130592	LSP1	protein_coding
ENSG00000204482	LST1	protein_coding
ENSG00000226979	LTA	protein_coding
ENSG00000227507	LTB	processed_transcript
ENSG00000213316	LTC4S	retained_intron
ENSG00000012223	LTF	protein_coding
ENSG00000196634	LUADT1	lincRNA
ENSG00000231638	LUARIS	antisense
ENSG00000102021	LUZP4	protein_coding
ENSG00000267697	LUZP6	protein_coding
ENSG00000172901	LVRN	nonsense_mediated_decay
ENSG00000167656	LY6D	protein_coding
ENSG00000204421	LY6G6C	protein_coding
ENSG00000244355	LY6G6D	protein_coding
ENSG00000204424	LY6G6F	protein_coding
ENSG00000250641	LY6G6F-LY6G6D	protein_coding
ENSG00000176956	LY6H	protein_coding
ENSG00000261667	LY6L	protein_coding
ENSG00000054219	LY75	protein_coding
ENSG00000248672	LY75-CD302	protein_coding
ENSG00000112799	LY86	protein_coding
ENSG00000216863	LY86-AS1	antisense
ENSG00000122224	LY9	protein_coding
ENSG00000185674	LYG2	protein_coding
ENSG00000197353	LYPD2	protein_coding
ENSG00000124466	LYPD3	protein_coding
ENSG00000273111	LYPD4	protein_coding
ENSG00000159871	LYPD5	protein_coding
ENSG00000259823	LYPD8	nonsense_mediated_decay
ENSG00000228063	LYPLAL1-DT	antisense
ENSG00000133800	LYVE1	protein_coding
ENSG00000090382	LYZ	protein_coding
ENSG00000120563	LYZL1	protein_coding
ENSG00000151033	LYZL2	protein_coding
ENSG00000157093	LYZL4	protein_coding
ENSG00000253733	LZTS1-AS1	lincRNA
ENSG00000183833	MAATS1	retained_intron
ENSG00000181541	MAB21L2	protein_coding
ENSG00000173212	MAB21L3	protein_coding
ENSG00000172478	MAB21L4	protein_coding
ENSG00000183742	MACC1	protein_coding
ENSG00000228598	MACC1-AS1	antisense
ENSG00000235914	MACROD2-AS1	antisense
ENSG00000227927	MACROD2-IT1	sense_intronic
ENSG00000099284	MACROH2A2	protein_coding
ENSG00000002822	MAD1L1	processed_transcript
ENSG00000099866	MADCAM1	protein_coding
ENSG00000256746	MADD-AS1	antisense
ENSG00000143194	MAEL	protein_coding
ENSG00000178573	MAF	protein_coding
ENSG00000182759	MAFA	processed_transcript
ENSG00000254338	MAFA-AS1	antisense
ENSG00000204103	MAFB	protein_coding
ENSG00000261390	MAFTRR	lincRNA
ENSG00000105695	MAG	protein_coding
ENSG00000124260	MAGEA10	protein_coding
ENSG00000266560	MAGEA10-MAGEA5	processed_transcript
ENSG00000185247	MAGEA11	protein_coding
ENSG00000213401	MAGEA12	protein_coding
ENSG00000268606	MAGEA2	protein_coding
ENSG00000183305	MAGEA2B	processed_transcript
ENSG00000221867	MAGEA3	protein_coding
